date,temp_max,temp_min,temp_avg,precipitation,rain,snowfall,wind_max,temp_avg_lag1,temp_max_lag1,temp_min_lag1,temp_avg_lag2,temp_max_lag2,temp_min_lag2,temp_avg_lag3,temp_max_lag3,temp_min_lag3,temp_avg_lag7,temp_max_lag7,temp_min_lag7,temp_avg_ma3,temp_avg_std3,temp_max_rolling3,temp_min_rolling3,temp_avg_ma7,temp_avg_std7,temp_max_rolling7,temp_min_rolling7,temp_avg_ma14,temp_avg_std14,temp_max_rolling14,temp_min_rolling14,temp_avg_ma30,temp_avg_std30,temp_max_rolling30,temp_min_rolling30,temp_range,temp_range_lag1,temp_range_ma7,temp_avg_change,temp_avg_change_pct,temp_max_change,temp_min_change,sin_day,cos_day,month,sin_month,cos_month,week_of_year,season,temp_dev_from_ma7,temp_dev_from_ma30,is_extreme_heat,is_extreme_cold,target_temp_avg,target_temp_avg_smooth
2020-10-24,21.1,9.2,16.2,0.4,0.4,0.0,21.5,17.5,20.0,15.9,18.2,20.9,16.3,16.9,19.8,14.5,10.9,15.2,7.2,17.3,1.0148891565095437,21.1,9.2,15.985714285714286,2.0489253861708225,21.4,7.1,15.049999999999999,2.257892141595081,22.1,7.1,16.240000000000002,2.6738323265202846,25.2,7.1,11.900000000000002,4.1,7.528571428571429,-1.3000000000000007,-7.428571428571429,1.1000000000000014,-6.700000000000001,-0.9155458729775467,0.40221356823680365,10,-0.8660254037844386,0.5000000000000001,43,3,0.21428571428571352,-0.0400000000000027,0,0,16.2,15.985714285714286
2020-10-25,10.8,7.0,9.2,1.2,1.2,0.0,17.5,16.2,21.1,9.2,17.5,20.0,15.9,18.2,20.9,16.3,12.2,16.8,7.1,14.299999999999999,4.4643028571100265,21.1,7.0,15.557142857142855,3.044589267787009,21.4,7.0,14.478571428571428,2.6501606834966753,22.1,7.0,15.926666666666668,2.9265648137698004,25.2,7.0,3.8000000000000007,11.900000000000002,6.685714285714285,-7.0,-43.20987654320988,-10.3,-2.1999999999999993,-0.9084917035725082,0.41790288888678667,10,-0.8660254037844386,0.5000000000000001,43,3,-6.357142857142856,-6.726666666666668,0,0,9.2,15.557142857142855
2020-10-26,16.6,11.2,13.8,1.6,1.6,0.0,21.3,9.2,10.8,7.0,16.2,21.1,9.2,17.5,20.0,15.9,14.4,17.7,9.1,13.066666666666668,3.55715241918787,21.1,7.0,15.47142857142857,3.090692633113325,21.4,7.0,14.578571428571431,2.591458921275669,22.1,7.0,15.753333333333334,2.8920501418524154,25.2,7.0,5.400000000000002,3.8000000000000007,6.2285714285714295,4.600000000000001,50.00000000000002,5.800000000000001,4.199999999999999,-0.9011686968561569,0.4334685453485363,10,-0.8660254037844386,0.5000000000000001,44,3,-1.671428571428569,-1.9533333333333331,0,0,13.8,15.47142857142857
2020-10-27,15.4,12.3,13.9,0.8,0.8,0.0,14.8,13.8,16.6,11.2,9.2,10.8,7.0,16.2,21.1,9.2,16.5,21.4,12.9,12.300000000000002,2.685144316419661,16.6,7.0,15.099999999999998,3.1026870075253647,21.1,7.0,14.578571428571427,2.591458921275669,22.1,7.0,15.513333333333332,2.7270968943666904,24.3,7.0,3.0999999999999996,5.400000000000002,5.457142857142857,0.09999999999999964,0.7246376811594235,-1.200000000000001,1.1000000000000014,-0.8935790198239952,0.4489059314938798,10,-0.8660254037844386,0.5000000000000001,44,3,-1.1999999999999975,-1.6133333333333315,0,0,13.9,15.099999999999998
2020-10-28,16.3,11.3,13.1,2.9,2.9,0.0,13.0,13.9,15.4,12.3,13.8,16.6,11.2,9.2,10.8,7.0,16.9,19.8,14.5,13.600000000000001,0.435889894354946,16.6,11.2,14.557142857142859,3.0674947122242706,21.1,7.0,14.492857142857142,2.6210580029722674,22.1,7.0,15.240000000000002,2.5309940802939166,24.3,7.0,5.0,3.0999999999999996,5.414285714285714,-0.8000000000000007,-5.755395683453246,0.9000000000000004,-1.0,-0.8857249183835637,0.4642104791518923,10,-0.8660254037844386,0.5000000000000001,44,3,-1.457142857142859,-2.1400000000000023,0,0,13.1,14.557142857142859
2020-10-29,12.4,8.3,10.6,38.0,38.0,0.0,32.4,13.1,16.3,11.3,13.9,15.4,12.3,13.8,16.6,11.2,18.2,20.9,16.3,12.533333333333333,1.7214335111569454,16.3,8.3,13.471428571428572,2.9038562210242143,21.1,7.0,14.071428571428571,2.7449053707742683,21.4,7.0,14.9,2.4418760453163384,24.3,7.0,4.1,5.0,5.342857142857143,-2.5,-19.083969465648853,-3.9000000000000004,-3.0,-0.8776087166898392,0.4793776594606945,10,-0.8660254037844386,0.5000000000000001,44,3,-2.871428571428572,-4.300000000000001,0,0,10.6,13.471428571428572
2020-10-30,8.2,2.9,5.2,18.2,18.2,0.0,33.3,10.6,12.4,8.3,13.1,16.3,11.3,13.9,15.4,12.3,17.5,20.0,15.9,9.633333333333335,4.037738641038348,16.3,2.9,11.714285714285714,3.6780559046995682,21.1,2.9,13.471428571428572,3.6309415120235977,21.4,2.9,14.45,2.9154463785511506,24.3,2.9,5.299999999999999,4.1,5.514285714285714,-5.3999999999999995,-50.94339622641508,-4.200000000000001,-5.4,-0.8692328164574792,0.49440298420761813,10,-0.8660254037844386,0.5000000000000001,44,3,-6.514285714285713,-9.25,0,0,5.2,11.714285714285714
2020-10-31,7.0,-0.0,4.3,0.0,0.0,0.0,16.5,5.2,8.2,2.9,10.6,12.4,8.3,13.1,16.3,11.3,16.2,21.1,9.2,6.7,3.407345007480303,12.4,-0.0,10.014285714285716,3.9955928101799962,16.6,-0.0,13.0,4.348120725802563,21.4,-0.0,13.996666666666666,3.3807246043673613,24.3,-0.0,7.0,5.299999999999999,4.814285714285715,-0.9000000000000004,-17.307692307692314,-1.1999999999999993,-2.9,-0.8605996962501181,0.5092820071573356,10,-0.8660254037844386,0.5000000000000001,44,3,-5.714285714285716,-9.696666666666665,0,0,4.3,10.014285714285716
2020-11-01,13.8,4.6,9.3,8.0,8.0,0.0,30.7,4.3,7.0,-0.0,5.2,8.2,2.9,10.6,12.4,8.3,9.2,10.8,7.0,6.266666666666668,2.6652079343522694,13.8,-0.0,10.028571428571428,3.9923736822907485,16.6,-0.0,12.792857142857143,4.456881332141475,21.4,-0.0,13.81,3.48220599917492,24.3,-0.0,9.200000000000001,7.0,5.585714285714286,5.000000000000001,116.27906976744188,6.800000000000001,4.6,-0.8517119107469189,0.5240103253675756,11,-0.5000000000000004,0.8660254037844384,44,3,-0.7285714285714278,-4.51,0,0,9.3,10.028571428571428
2020-11-02,6.5,2.9,4.8,0.4,0.4,0.0,42.5,9.3,13.8,4.6,4.3,7.0,-0.0,5.2,8.2,2.9,13.8,16.6,11.2,6.1333333333333355,2.7537852736432256,13.8,-0.0,8.742857142857144,4.024449089774982,16.3,-0.0,12.107142857142858,4.9064265996774035,21.4,-0.0,13.513333333333334,3.851442482421678,24.3,-0.0,3.6,9.200000000000001,5.328571428571429,-4.500000000000001,-48.38709677419355,-7.300000000000001,-1.6999999999999997,-0.8425720899866032,0.5385835804920232,11,-0.5000000000000004,0.8660254037844384,45,3,-3.942857142857144,-8.713333333333335,0,0,4.8,8.742857142857144
2020-11-03,12.2,4.3,7.9,0.0,0.0,0.0,27.4,4.8,6.5,2.9,9.3,13.8,4.6,4.3,7.0,-0.0,13.9,15.4,12.3,7.333333333333335,2.3028967265889855,13.8,2.9,7.885714285714286,3.320355689495048,16.3,-0.0,11.492857142857144,4.852194473513115,21.1,-0.0,13.303333333333333,3.9822436349144006,24.3,-0.0,7.8999999999999995,3.6,6.014285714285714,3.1000000000000005,64.58333333333334,5.699999999999999,1.4,-0.8331829385891785,0.5529974600700271,11,-0.5000000000000004,0.8660254037844384,45,3,0.014285714285714235,-5.403333333333332,0,0,7.9,7.885714285714286
2020-11-04,16.6,4.0,9.7,0.0,0.0,0.0,18.9,7.9,12.2,4.3,4.8,6.5,2.9,9.3,13.8,4.6,13.1,16.3,11.3,7.466666666666668,2.4785748593363603,16.6,2.9,7.3999999999999995,2.6012817353502697,16.6,-0.0,10.978571428571428,4.610552873810018,21.1,-0.0,13.12,4.018354441035942,24.3,-0.0,12.600000000000001,7.8999999999999995,7.1000000000000005,1.799999999999999,22.784810126582265,4.400000000000002,-0.2999999999999998,-0.8235472349556007,0.5672476988027229,11,-0.5000000000000004,0.8660254037844384,45,3,2.3,-3.42,0,0,9.7,7.3999999999999995
2020-11-05,18.8,7.1,12.2,0.0,0.0,0.0,19.8,9.7,16.6,4.0,7.9,12.2,4.3,4.8,6.5,2.9,10.6,12.4,8.3,9.933333333333334,2.159475244899603,18.8,4.0,7.628571428571428,2.973053584960731,18.8,-0.0,10.549999999999999,4.142787987297002,21.1,-0.0,12.986666666666668,3.978800142594853,24.3,-0.0,11.700000000000001,12.600000000000001,8.185714285714287,2.5,25.773195876288657,2.1999999999999993,3.0999999999999996,-0.8136678304455991,0.5813300798152042,11,-0.5000000000000004,0.8660254037844384,45,3,4.571428571428571,-0.7866666666666688,0,0,12.2,7.628571428571428
2020-11-06,20.3,9.5,13.8,0.0,0.0,0.0,15.8,12.2,18.8,7.1,9.7,16.6,4.0,7.9,12.2,4.3,5.2,8.2,2.9,11.9,2.066397831977383,20.3,4.0,8.857142857142858,3.5274434287253063,20.3,-0.0,10.285714285714286,3.766217678838498,21.1,-0.0,12.846666666666666,3.8686835801960267,23.7,-0.0,10.8,11.700000000000001,8.971428571428572,1.6000000000000014,13.11475409836067,1.5,2.4000000000000004,-0.8035476485339116,0.5952404359043674,11,-0.5000000000000004,0.8660254037844384,45,3,4.942857142857143,0.9533333333333349,0,0,13.8,8.857142857142858
2020-11-07,21.7,7.8,14.2,0.0,0.0,0.0,10.6,13.8,20.3,9.5,12.2,18.8,7.1,9.7,16.6,4.0,4.3,7.0,-0.0,13.4,1.0583005244262105,21.7,7.1,10.271428571428572,3.3772347098942417,21.7,2.9,10.142857142857142,3.5567301936370876,21.7,-0.0,12.85,3.8698436215398417,23.7,-0.0,13.899999999999999,10.8,9.957142857142857,0.3999999999999986,2.898550724637672,1.3999999999999986,-1.7000000000000002,-0.7931896839451843,0.6089746507720486,11,-0.5000000000000004,0.8660254037844384,45,3,3.928571428571427,1.3499999999999996,0,0,14.2,10.271428571428572
2020-11-08,21.6,7.8,13.5,0.0,0.0,0.0,11.0,14.2,21.7,7.8,13.8,20.3,9.5,12.2,18.8,7.1,9.3,13.8,4.6,13.833333333333334,0.35118845842953705,21.7,7.8,10.87142857142857,3.544815127156059,21.7,2.9,10.450000000000001,3.6533967334944237,21.7,-0.0,12.82,3.860891446106828,23.7,-0.0,13.8,13.899999999999999,10.614285714285714,-0.6999999999999993,-4.929577464788726,-0.09999999999999787,0.0,-0.7825970017677834,0.6225286602431057,11,-0.5000000000000004,0.8660254037844384,45,3,2.62857142857143,0.6799999999999997,0,0,13.5,10.87142857142857
2020-11-09,21.5,7.8,13.4,0.0,0.0,0.0,10.6,13.5,21.6,7.8,14.2,21.7,7.8,13.8,20.3,9.5,4.8,6.5,2.9,13.700000000000001,0.4358898943549672,21.7,7.8,12.1,2.3930454794396967,21.7,4.0,10.421428571428573,3.6266489239492774,21.7,-0.0,12.653333333333334,3.716944734714216,22.1,-0.0,13.7,13.8,12.057142857142859,-0.09999999999999964,-0.7407407407407418,-0.10000000000000142,0.0,-0.7717727365467836,0.6358984534680745,11,-0.5000000000000004,0.8660254037844384,46,3,1.3000000000000007,0.7466666666666661,0,0,13.4,12.1
2020-11-10,21.7,11.4,15.7,0.0,0.0,0.0,14.6,13.4,21.5,7.8,13.5,21.6,7.8,14.2,21.7,7.8,7.9,12.2,4.3,14.200000000000001,1.3000000000002965,21.7,7.8,13.214285714285714,1.8703195550748282,21.7,4.0,10.549999999999999,3.787784008138231,21.7,-0.0,12.603333333333332,3.66337731244456,22.1,-0.0,10.299999999999999,13.7,12.4,2.299999999999999,17.164179104477604,0.1999999999999993,3.6000000000000005,-0.7607200913564104,0.6490800741100398,11,-0.5000000000000004,0.8660254037844384,46,3,2.4857142857142858,3.0966666666666676,0,0,15.7,13.214285714285714
2020-11-11,21.8,15.4,18.0,16.0,16.0,0.0,19.7,15.7,21.7,11.4,13.4,21.5,7.8,13.5,21.6,7.8,9.7,16.6,4.0,15.700000000000001,2.3000000000001597,21.8,7.8,14.4,1.901753576746129,21.8,7.1,10.9,4.240827205229588,21.8,-0.0,12.79,3.7930380872111833,22.1,-0.0,6.4,10.299999999999999,11.514285714285714,2.3000000000000007,14.649681528662416,0.10000000000000142,4.0,-0.7494423368521954,0.6620696215153815,11,-0.5000000000000004,0.8660254037844384,46,3,3.5999999999999996,5.210000000000001,0,0,18.0,14.4
2020-11-12,18.4,8.5,12.8,9.7,9.7,0.0,23.8,18.0,21.8,15.4,15.7,21.7,11.4,13.4,21.5,7.8,12.2,18.8,7.1,15.5,2.6057628441592184,21.8,8.5,14.485714285714284,1.7966900784763251,21.8,7.8,11.057142857142859,4.2695188497992635,21.8,-0.0,12.753333333333334,3.7872502383413065,22.1,-0.0,9.899999999999999,6.4,11.257142857142856,-5.199999999999999,-28.888888888888886,-3.400000000000002,-6.9,-0.7379428103031386,0.6748632518680403,11,-0.5000000000000004,0.8660254037844384,46,3,-1.6857142857142833,0.046666666666666856,0,0,12.8,14.485714285714284
2020-11-13,11.1,6.0,8.8,3.5,3.5,0.0,16.3,12.8,18.4,8.5,18.0,21.8,15.4,15.7,21.7,11.4,13.8,20.3,9.5,13.200000000000001,4.613025037868405,21.8,6.0,13.771428571428572,2.8182230132445154,21.8,6.0,11.314285714285713,3.9888030097448355,21.8,-0.0,12.57,3.842516237374015,22.1,-0.0,5.1,9.899999999999999,10.442857142857141,-4.0,-31.25,-7.299999999999999,-2.5,-0.7262249146041543,0.6874571793269664,11,-0.5000000000000004,0.8660254037844384,46,3,-4.9714285714285715,-3.7699999999999996,0,0,8.8,13.771428571428572
2020-11-14,11.2,3.8,7.3,0.0,0.0,0.0,19.0,8.8,11.1,6.0,12.8,18.4,8.5,18.0,21.8,15.4,14.2,21.7,7.8,9.633333333333335,2.8431203515388175,18.4,3.8,12.785714285714288,3.709190644614443,21.8,3.8,11.528571428571428,3.6491155032478697,21.8,2.9,12.263333333333334,3.8849384971241165,21.8,-0.0,7.3999999999999995,5.1,9.514285714285714,-1.5000000000000009,-17.045454545454554,0.09999999999999964,-2.2,-0.7142921172691032,0.699847677146407,11,-0.5000000000000004,0.8660254037844384,46,3,-5.485714285714288,-4.963333333333334,0,0,7.3,12.785714285714288
2020-11-15,17.3,2.4,10.0,6.1,6.1,0.0,47.0,7.3,11.2,3.8,8.8,11.1,6.0,12.8,18.4,8.5,13.5,21.6,7.8,8.700000000000001,1.3527749258471973,17.3,2.4,12.285714285714286,3.830765185281132,21.8,2.4,11.578571428571427,3.620917557200654,21.8,2.4,12.143333333333334,3.8978051589928753,21.8,-0.0,14.9,7.3999999999999995,9.671428571428569,2.7,36.98630136986301,6.100000000000001,-1.4,-0.7021479494046978,0.7120310787787131,11,-0.5000000000000004,0.8660254037844384,46,3,-2.2857142857142865,-2.1433333333333344,0,0,10.0,12.285714285714286
2020-11-16,11.3,4.2,8.5,0.0,0.0,0.0,25.9,10.0,17.3,2.4,7.3,11.2,3.8,8.8,11.1,6.0,13.4,21.5,7.8,8.6,1.352774925847198,17.3,2.4,11.585714285714287,4.035438254361229,21.8,2.4,11.842857142857143,3.1984886540879987,21.8,2.4,12.063333333333334,3.9485032811078873,21.8,-0.0,7.1000000000000005,14.9,8.72857142857143,-1.5,-15.000000000000002,-6.0,1.8000000000000003,-0.6897960046655887,0.7240037789593305,11,-0.5000000000000004,0.8660254037844384,47,3,-3.085714285714287,-3.5633333333333344,0,0,8.5,11.585714285714287
2020-11-17,8.6,1.9,5.0,1.3,1.3,0.0,23.3,8.5,11.3,4.2,10.0,17.3,2.4,7.3,11.2,3.8,15.7,21.7,11.4,7.833333333333333,2.5658007197236192,17.3,1.9,10.057142857142859,4.238654323743637,21.8,1.9,11.635714285714286,3.5482622275086757,21.8,1.9,11.823333333333334,4.153410176223177,21.8,-0.0,6.699999999999999,7.1000000000000005,8.214285714285714,-3.5,-41.17647058823529,-2.700000000000001,-2.3000000000000003,-0.6772399381909491,0.7357622347736527,11,-0.5000000000000004,0.8660254037844384,47,3,-5.057142857142859,-6.823333333333334,0,0,5.0,10.057142857142859
2020-11-18,2.0,-2.7,0.5,0.0,0.0,0.0,26.3,5.0,8.6,1.9,8.5,11.3,4.2,10.0,17.3,2.4,18.0,21.8,15.4,4.666666666666667,4.010403138505443,11.3,-2.7,7.557142857142858,3.922098563633679,18.4,-2.7,10.978571428571428,4.623381807796038,21.8,-2.7,11.360000000000001,4.606636891298912,21.8,-2.7,4.7,6.699999999999999,7.971428571428571,-4.5,-90.0,-6.6,-4.6,-0.6644834655228552,0.7473029667054296,11,-0.5000000000000004,0.8660254037844384,47,3,-7.057142857142858,-10.860000000000001,0,0,0.5,7.557142857142858
2020-11-19,7.2,-2.7,2.8,0.0,0.0,0.0,22.4,0.5,2.0,-2.7,5.0,8.6,1.9,8.5,11.3,4.2,12.8,18.4,8.5,2.766666666666667,2.2501851775652475,8.6,-2.7,6.128571428571429,3.491759005484373,17.3,-2.7,10.307142857142859,5.091238973542131,21.8,-2.7,10.903333333333332,4.756156325070276,21.8,-2.7,9.9,4.7,7.971428571428571,2.3,459.99999999999994,5.2,0.0,-0.6515303615068021,0.75862255966641,11,-0.5000000000000004,0.8660254037844384,47,3,-3.328571428571429,-8.103333333333332,0,0,2.8,6.128571428571429
2020-11-20,14.7,5.1,9.4,0.0,0.0,0.0,19.9,2.8,7.2,-2.7,0.5,2.0,-2.7,5.0,8.6,1.9,8.8,11.1,6.0,4.233333333333333,4.6198845584423776,14.7,-2.7,6.214285714285714,3.5746461696363045,17.3,-2.7,9.992857142857142,4.993913878329891,21.8,-2.7,10.653333333333334,4.62539715598293,21.8,-2.7,9.6,9.9,8.614285714285716,6.6000000000000005,235.71428571428578,7.499999999999999,7.8,-0.6383844591746642,0.7697176640069211,11,-0.5000000000000004,0.8660254037844384,47,3,3.185714285714286,-1.2533333333333339,0,0,9.4,6.214285714285714
2020-11-21,15.6,6.6,10.8,0.0,0.0,0.0,17.3,9.4,14.7,5.1,2.8,7.2,-2.7,0.5,2.0,-2.7,7.3,11.2,3.8,7.666666666666667,4.272391992003339,15.6,-2.7,6.714285714285714,3.974262435315785,17.3,-2.7,9.75,4.854300234764104,21.8,-2.7,10.406666666666668,4.400935114842952,21.8,-2.7,9.0,9.6,8.842857142857143,1.4000000000000004,14.893617021276606,0.9000000000000004,1.5,-0.6250496486104377,0.7805849965070866,11,-0.5000000000000004,0.8660254037844384,47,3,4.085714285714286,0.39333333333333265,0,0,10.8,6.714285714285714
2020-11-22,13.5,4.6,8.4,0.2,0.2,0.0,25.8,10.8,15.6,6.6,9.4,14.7,5.1,2.8,7.2,-2.7,10.0,17.3,2.4,9.533333333333333,1.2055427546687096,15.6,4.6,6.485714285714287,3.795799683610227,15.6,-2.7,9.385714285714286,4.7412846592226785,21.8,-2.7,10.103333333333333,4.2043887852423385,21.8,-2.7,8.9,9.0,7.985714285714286,-2.4000000000000004,-22.22222222222222,-2.0999999999999996,-2.0,-0.6115298757991053,0.7912213413483807,11,-0.5000000000000004,0.8660254037844384,47,3,1.9142857142857137,-1.7033333333333331,0,0,8.4,6.485714285714287
2020-11-23,13.9,4.3,9.8,15.8,15.8,0.0,31.5,8.4,13.5,4.6,10.8,15.6,6.6,9.4,14.7,5.1,8.5,11.3,4.2,9.666666666666666,1.2055427546687085,15.6,4.3,6.671428571428572,3.9398452954882894,15.6,-2.7,9.128571428571428,4.60241217213299,21.8,-2.7,9.889999999999999,4.043671087275677,21.8,-2.7,9.600000000000001,8.9,8.342857142857143,1.4000000000000004,16.666666666666675,0.40000000000000036,-0.2999999999999998,-0.5978291414589552,0.801623551065242,11,-0.5000000000000004,0.8660254037844384,48,3,3.128571428571429,-0.08999999999999808,0,0,9.8,6.671428571428572
2020-11-24,8.4,2.9,5.3,0.0,0.0,0.0,18.6,9.8,13.9,4.3,8.4,13.5,4.6,10.8,15.6,6.6,5.0,8.6,1.9,7.833333333333333,2.3028967265889824,13.9,2.9,6.714285714285715,3.920216223385579,15.6,-2.7,8.385714285714286,4.288779123903038,21.8,-2.7,9.76,4.128421256238977,21.8,-2.7,5.5,9.600000000000001,8.171428571428573,-4.500000000000001,-45.91836734693878,-5.5,-1.4,-0.5839514998576998,0.8117885474764613,11,-0.5000000000000004,0.8660254037844384,48,3,-1.4142857142857155,-4.46,0,0,5.3,6.714285714285715
2020-11-25,11.7,4.7,8.1,0.4,0.4,0.0,18.0,5.3,8.4,2.9,9.8,13.9,4.3,8.4,13.5,4.6,0.5,2.0,-2.7,7.733333333333334,2.2722969289541037,13.9,2.9,7.799999999999999,2.8065399813056082,15.6,-2.7,7.67857142857143,3.278878460090297,18.4,-2.7,9.569999999999999,4.06678302075871,21.8,-2.7,6.999999999999999,5.5,8.5,2.8,52.83018867924527,3.299999999999999,1.8000000000000003,-0.5699010576127624,0.8217133225960589,11,-0.5000000000000004,0.8660254037844384,48,3,0.3000000000000007,-1.4699999999999989,0,0,8.1,7.799999999999999
2020-11-26,17.1,9.2,12.9,12.7,12.7,0.0,19.6,8.1,11.7,4.7,5.3,8.4,2.9,9.8,13.9,4.3,2.8,7.2,-2.7,8.766666666666667,3.843609414773337,17.1,2.9,9.242857142857144,2.3698503067051817,17.1,2.9,7.685714285714285,3.2909800136964695,17.3,-2.7,9.536666666666667,4.034034801735045,21.8,-2.7,7.900000000000002,6.999999999999999,8.214285714285715,4.800000000000001,59.25925925925928,5.400000000000002,4.499999999999999,-0.5556819724760489,0.8313949395234058,11,-0.5000000000000004,0.8660254037844384,48,3,3.6571428571428566,3.3633333333333333,0,0,12.9,9.242857142857144
2020-11-27,15.9,6.5,10.4,0.0,0.0,0.0,14.4,12.9,17.1,9.2,8.1,11.7,4.7,5.3,8.4,2.9,9.4,14.7,5.1,10.466666666666667,2.4006943440042927,17.1,4.7,9.385714285714286,2.410690476072931,17.1,2.9,7.8,3.359716105222652,17.3,-2.7,9.446666666666665,3.981572495915426,21.8,-2.7,9.4,7.900000000000002,8.185714285714287,-2.5,-19.379844961240313,-1.200000000000001,-2.6999999999999993,-0.5412984521036173,0.8408305333122887,11,-0.5000000000000004,0.8660254037844384,48,3,1.0142857142857142,0.9533333333333349,0,0,10.4,9.385714285714286
2020-11-28,13.0,4.6,8.3,0.0,0.0,0.0,18.3,10.4,15.9,6.5,12.9,17.1,9.2,8.1,11.7,4.7,10.8,15.6,6.6,10.533333333333333,2.3028967265889713,17.1,4.6,9.028571428571428,2.3506837910945104,17.1,2.9,7.871428571428572,3.358898301854041,17.3,-2.7,9.370000000000001,3.980742436383934,21.8,-2.7,8.4,9.4,8.1,-2.0999999999999996,-20.192307692307686,-2.9000000000000004,-1.9000000000000004,-0.5267547528105542,0.8500173118187018,11,-0.5000000000000004,0.8660254037844384,48,3,-0.7285714285714278,-1.0700000000000003,0,0,8.3,9.028571428571428
2020-11-29,10.9,1.8,5.9,0.0,0.0,0.0,12.8,8.3,13.0,4.6,10.4,15.9,6.5,12.9,17.1,9.2,8.4,13.5,4.6,8.200000000000001,2.2516660498397427,15.9,1.8,8.671428571428573,2.6348398342937545,17.1,1.8,7.578571428571429,3.33770500872604,17.1,-2.7,9.393333333333334,3.95744025012806,21.8,-2.7,9.1,8.4,8.12857142857143,-2.4000000000000004,-28.915662650602414,-2.0999999999999996,-2.8,-0.5120551783114646,0.8589525565270845,11,-0.5000000000000004,0.8660254037844384,48,3,-2.7714285714285722,-3.493333333333334,0,0,5.9,8.671428571428573
2020-11-30,16.5,4.9,12.6,36.3,36.3,0.0,51.9,5.9,10.9,1.8,8.3,13.0,4.6,10.4,15.9,6.5,9.8,13.9,4.3,8.933333333333335,3.394603560555228,16.5,1.8,9.071428571428571,3.019224119821922,17.1,1.8,7.871428571428572,3.594745860585691,17.1,-2.7,9.67,3.8784239600375567,21.8,-2.7,11.6,9.1,8.414285714285715,6.699999999999999,113.55932203389827,5.6,3.1000000000000005,-0.4972040784469378,0.8676336233547726,11,-0.5000000000000004,0.8660254037844384,49,3,3.5285714285714285,2.9299999999999997,0,0,12.6,9.071428571428571
2020-12-01,14.3,2.8,8.8,0.4,0.4,0.0,29.6,12.6,16.5,4.9,5.9,10.9,1.8,8.3,13.0,4.6,5.3,8.4,2.9,9.100000000000001,3.360059523282422,16.5,1.8,9.571428571428571,2.542776884768783,17.1,1.8,8.142857142857142,3.5035617669658974,17.1,-2.7,9.653333333333334,3.8811421473345176,21.8,-2.7,11.5,11.6,9.271428571428572,-3.799999999999999,-30.15873015873015,-2.1999999999999993,-2.1000000000000005,-0.4822058478963526,0.8760579434344281,12,-2.4492935982947064e-16,1.0,49,0,-0.7714285714285705,-0.8533333333333335,0,0,8.8,9.571428571428571
2020-12-02,6.9,1.5,3.8,0.0,0.0,0.0,31.4,8.8,14.3,2.8,12.6,16.5,4.9,5.9,10.9,1.8,8.1,11.7,4.7,8.4,4.413615298142885,16.5,1.5,8.957142857142857,3.349058147627576,17.1,1.5,8.37857142857143,3.0286271506381492,17.1,-2.7,9.62,3.928270655750172,21.8,-2.7,5.4,11.5,9.042857142857143,-5.000000000000001,-56.81818181818182,-7.4,-1.2999999999999998,-0.46706492487743034,0.8842230238742036,12,-2.4492935982947064e-16,1.0,49,0,-5.1571428571428575,-5.819999999999999,0,0,3.8,8.957142857142857
2020-12-03,9.7,0.4,4.7,0.1,0.1,0.0,20.0,3.8,6.9,1.5,8.8,14.3,2.8,12.6,16.5,4.9,12.9,17.1,9.2,5.766666666666668,2.665207934352266,14.3,0.4,7.785714285714286,3.1693472363819835,16.5,0.4,8.514285714285716,2.7928086615055374,17.1,0.4,9.513333333333334,4.01898368808058,21.8,-2.7,9.299999999999999,5.4,9.242857142857144,0.9000000000000004,23.684210526315795,2.799999999999999,-1.1,-0.451785789832884,0.8921264484954345,12,-2.4492935982947064e-16,1.0,49,0,-3.0857142857142854,-4.8133333333333335,0,0,4.7,7.785714285714286
2020-12-04,11.4,4.4,7.1,4.3,4.3,0.0,21.1,4.7,9.7,0.4,3.8,6.9,1.5,8.8,14.3,2.8,10.4,15.9,6.5,5.2,1.7058722109234745,11.4,0.4,7.314285714285715,2.953770794215782,16.5,0.4,8.35,2.804323584972124,17.1,0.4,9.426666666666668,4.042782699332639,21.8,-2.7,7.0,9.299999999999999,8.9,2.3999999999999995,51.06382978723403,1.700000000000001,4.0,-0.4363729641045924,0.8997658785476209,12,-2.4492935982947064e-16,1.0,49,0,-0.2142857142857153,-2.326666666666668,0,0,7.1,7.314285714285715
2020-12-05,6.9,3.1,5.7,22.0,22.0,0.0,34.4,7.1,11.4,4.4,4.7,9.7,0.4,3.8,6.9,1.5,8.3,13.0,4.6,5.833333333333333,1.2055427546687298,11.4,0.4,6.942857142857143,2.972573039672989,16.5,0.4,7.985714285714287,2.7928086615055414,17.1,0.4,9.21,4.06315233489369,21.8,-2.7,3.8000000000000003,7.0,8.242857142857144,-1.3999999999999995,-19.718309859154925,-4.5,-1.3000000000000003,-0.42083100859565564,0.9071390534005044,12,-2.4492935982947064e-16,1.0,49,0,-1.2428571428571429,-3.5100000000000007,0,0,5.7,6.942857142857143
